name,bio,follower_count,tweet_text,tweet_id,fav_count,rt_count,in_reply_to,mentions,is_retweet,is_quote,hashtags,emojicons,time
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/tZycITxXJJ

Il faut tendre vers une société décarbonnée.
Selon Alain Grandjean, économiste, président de @FondationNH 
« L’hydrogène n’est pas une technologie mature, les biocarburants sont une hérésie. Développer le ferroviaire prendra du temps »
#Waechter2022🌵 🌍",1442548305519648768,1,0,,FondationNH,False,False,Waechter2022,":cactus:, :globe_showing_Europe-Africa:",2021-09-27 17:54:51
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/ZAW3PDLjgY

La présidente de la Commission nationale du débat public #CNDP  🔈 s’inquiète, dans une tribune au @lemondefr  d’une régression du droit à être informé et à participer à l’élaboration de projets touchant à l’environnement. 🌵 

#waechter2022",1442546940038684675,2,0,,lemondefr,False,False,"CNDP, waechter2022",":speaker_low_volume:, :cactus:",2021-09-27 17:49:26
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,https://t.co/K7srmEE81C,1442535711387762688,0,0,,,False,False,,,2021-09-27 17:04:49
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/g56CQDuu6u
Le #MEI Les Écologistes - Mouvement Écologiste Indépendant toujours en campagne au plus près du terrain 🌵🌎 
#waechter2022",1441409963352633344,0,0,,,False,False,"MEI, waechter2022",":cactus:, :globe_showing_Americas:",2021-09-24 14:31:30
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/XoXNKpVbW0
#Chasse #Animaux 
#Waechter2022",1441408922082963466,2,1,,,False,False,"Chasse, Animaux, Waechter2022",,2021-09-24 14:27:21
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @afpfr: L'accordéon, un argument de poids dans les campagnes. Ici Antoine Waechter en septembre 1987 #AFP https://t.co/duapJ5ooKh",1441407887025209356,0,21,,afpfr,True,False,AFP,,2021-09-24 14:23:14
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"Texte d' @Waechter2022 sur la chasse 🐇🐦 🐗
 
https://t.co/XcXlcmVbTj 💻
#waechter2022  🌵🌎 https://t.co/Bpd5bYY5bO",1440702269721169928,1,4,,Waechter2022,False,False,waechter2022,":rabbit:, :bird:, :boar:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-22 15:39:22
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/iJu8tnTKrA

Merci  🙏 à ce blog éco-progressiste 🍃anglo-saxon 🇺🇸🇬🇧pour cet article 🗞️ très intéressant.

https://t.co/sBhSLJmI53  🖥️
#Waechter2022  🌵🌎",1440676294375526409,2,0,,,False,False,Waechter2022,":folded_hands:, :leaf_fluttering_in_wind:, :United_States:, :United_Kingdom:, :rolled-up_newspaper:, :desktop_computer:, :cactus:, :globe_showing_Americas:",2021-09-22 13:56:09
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @HugoCouturier: Réaction à chaud suite à mon interview avec @Waechter2022,
Un énorme merci au public, qui fut nombreux,
Très heureux de…",1440475797144289280,0,3,,"HugoCouturier, Waechter2022",True,False,,,2021-09-22 00:39:27
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @Valeurs: 🔴 Antoine Waechter, l'antithèse des Verts.
➡️ L’ingénieur écologue alsacien de 72 ans s’est déclaré candidat à l’élection prés…",1440475754668576774,0,16,,Valeurs,True,False,,":red_circle:, :right_arrow:",2021-09-22 00:39:17
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"On se retrouve en LIVE  📺 sur Twitch  pour une interview avec @HugoCouturier 
@EcologisteIdf  @MEI_Marseille  

https://t.co/sBhSLJmI53 💻
#Waechter2022 🌎🌵
https://t.co/N8z8bloLnN",1440409559403614215,1,0,,"HugoCouturier, EcologisteIdf, MEI_Marseille",False,False,Waechter2022,":television:, :laptop:, :globe_showing_Americas:, :cactus:",2021-09-21 20:16:15
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/N8z8bloLnN
En live sur @TwitchFR  x @HugoCouturier 
#Waechter2022
#Presidentielle2022  🌎🌵",1440402253022580739,0,2,,"TwitchFR, HugoCouturier",False,False,"Waechter2022, Presidentielle2022",":globe_showing_Americas:, :cactus:",2021-09-21 19:47:13
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @HugoCouturier: Le Journal Présidentiel Édition Spéciale | Interview d'Antoine Waechter, candidat pour le MEI à la présidentielle de 202…",1440396460655185929,0,1,,HugoCouturier,True,False,,,2021-09-21 19:24:12
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"🌵Reprendre la main sur le territoire

🌵https://t.co/sBhSLJmI53  💻
#Waechter2022 🌵🌎 https://t.co/ght6IgV4gH",1440327113706409997,1,0,,,False,False,Waechter2022,":cactus:, :cactus:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-21 14:48:38
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @HugoCouturier: Demain à 21h15, retrouvez @Waechter2022, en interview pour Le Journal Présidentiel, pour évoquer sa nouvelle candidature…",1440050164324913153,0,3,,"HugoCouturier, Waechter2022",True,False,,,2021-09-20 20:28:08
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"🌵Pour une société ou l'électricité produite reste décarbonée

🌵 https://t.co/sBhSLJ57dv  💻
#Waechter2022 🌵🌎 https://t.co/hcYgoHdKgY",1439948224706580487,0,1,,,False,False,Waechter2022,":cactus:, :cactus:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-20 13:43:04
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/rl5HkAG87b
🌵Je suis candidat à la présidentielle 2022 pour une société plus démocratique : 
↗️Contrôle citoyen des élus 
↗️Parlement
↗Septennat
↗️RIC
↘️Abrogation ordonnances 2014
↗️Proportionnelle sous conditions.
🌵 https://t.co/sBhSLJ57dv  💻
#Waechter2022 🌵🌎",1439926276282884105,1,0,,,False,False,Waechter2022,":cactus:, :up-right_arrow:, :up-right_arrow:, :up-right_arrow:, :up-right_arrow:, :down-right_arrow:, :up-right_arrow:, :cactus:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-20 12:15:51
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,RT @votons2017: Soutenir la candidature de Antoine Waechter @Waechter2022 pour la présidentielle de 2022 : https://t.co/hUydjat7I6,1439395446745714695,0,1,,"votons2017, Waechter2022",True,False,,,2021-09-19 01:06:31
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @chnormier: https://t.co/c3Ht2qZ1kx
Une aventure formidable qui commence, une richesse pour la politique    
#waechter2022
#presidentiel…",1439013693312978947,0,1,,chnormier,True,False,waechter2022,,2021-09-17 23:49:34
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @Waechter2022: Texte d'@Waechter2022
 
https://t.co/sBhSLJ57dv 
#Presidentielle2022 https://t.co/bNPxlnMIj5",1439012008796565504,0,3,,"Waechter2022, Waechter2022",True,False,Presidentielle2022,,2021-09-17 23:42:53
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/3EIO2U2sZP
🌵Je suis candidat à la Présidentielle 2022 pour une France où le paysage🌳 soit un capital culturel défendu.
↘️Arrêt extension de l'artificialisation des sols
↗️Politique ambitieuse du paysage🌳
↘️Parcs Eoliens
🌵Mon projet :https://t.co/sBhSLJ57dv 💻🌵🌎",1438984687930724365,0,2,,,False,False,,":cactus:, :deciduous_tree:, :down-right_arrow:, :up-right_arrow:, :deciduous_tree:, :down-right_arrow:, :cactus:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-17 21:54:19
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/3jENjusqcL
🌵Je suis candidat à la Présidentielle 2022 pour une Cour des Comptes environnementale.
🔴N'est-il pas urgent de créer une Cour capable de juger de la cohérence de nos politiques en matière de transition écologique ?
🌵Mon projet https://t.co/XcXlcncNhT💻",1438982031401177088,0,1,,,False,False,,":cactus:, :red_circle:, :cactus:, :laptop:",2021-09-17 21:43:45
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"https://t.co/JObbcsoCyV
🌵Je suis candidat à la Présidentielle 2022 pour une société ou l'électricité produite reste décarbonée.
🔴 Le MEI est favorable à un déploiement de centrales nucléaires usant d'un combustible moins polluant.
🌵Mon projet : https://t.co/sBhSLJ57dv 💻🌵🌎",1438978076621279232,0,0,,,False,False,,":cactus:, :red_circle:, :cactus:, :laptop:, :cactus:, :globe_showing_Americas:",2021-09-17 21:28:03
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@maxcordiez https://t.co/A4Sprclgl6,1438814919873400835,1,2,maxcordiez,maxcordiez,False,True,,,2021-09-17 10:39:43
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@Fragren36 https://t.co/A4Sprclgl6,1438814886574837763,0,0,Fragren36,Fragren36,False,True,,,2021-09-17 10:39:35
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@Eolien_Biodiv https://t.co/A4Sprclgl6,1438814711529803789,0,0,Eolien_Biodiv,Eolien_Biodiv,False,True,,,2021-09-17 10:38:53
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@CGT_Fessenheim https://t.co/A4Sprclgl6,1438814391131070466,0,0,CGT_Fessenheim,CGT_Fessenheim,False,True,,,2021-09-17 10:37:37
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@RafikSmati https://t.co/A4Sprclgl6,1438814348290531328,0,0,RafikSmati,RafikSmati,False,True,,,2021-09-17 10:37:27
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@lemondefr https://t.co/A4Sprclgl6,1438814299275812872,1,0,lemondefr,lemondefr,False,True,,,2021-09-17 10:37:15
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@PiotrSzut https://t.co/A4Sprclgl6,1438814273757659138,1,0,PiotrSzut,PiotrSzut,False,True,,,2021-09-17 10:37:09
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@ForumNucleaire @ibaworldwide @SCKCEN https://t.co/A4Sprclgl6,1438814215003848715,0,0,ForumNucleaire,"ForumNucleaire, ibaworldwide, SCKCEN",False,True,,,2021-09-17 10:36:55
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@fmomboisse https://t.co/A4Sprclgl6,1438814167088177152,0,0,fmomboisse,fmomboisse,False,True,,,2021-09-17 10:36:43
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"Texte d'@Waechter2022
 
https://t.co/sBhSLJ57dv 
#Presidentielle2022 https://t.co/bNPxlnMIj5",1438812328556904449,3,3,,Waechter2022,False,False,Presidentielle2022,,2021-09-17 10:29:25
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @lobs: Déjà candidat en 1988, l’écologiste Antoine Waechter se présente à l’élection présidentielle https://t.co/j2pnKQpmXY https://t.co…",1438766588988215303,0,2,,lobs,True,False,,,2021-09-17 07:27:40
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @Pabloite: French Greens Face Challenge from Historic Ecologist, Antoine Waechter, opposed to idea that ecologists are part of the ""poli…",1438766367654748161,0,1,,Pabloite,True,False,,,2021-09-17 07:26:47
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"@chez_pol 🦫 merci  @libe x @chez_pol
  @S_Tronche @Roche__Mathilde @PaulQuinio @emmadonada @Nina__Jacks",1438647896673558532,0,0,chez_pol,"chez_pol, libe, chez_pol, S_Tronche, Roche__Mathilde, PaulQuinio, emmadonada, Nina__Jacks",False,False,,:beaver:,2021-09-16 23:36:02
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @chez_pol: Candidat à la présidentielle, Antoine Waechter, l’homme qui a été interviewé par un castor https://t.co/wibSXOVtvA",1438646931543232512,0,5,,chez_pol,True,False,,,2021-09-16 23:32:11
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"On se retrouve demain à 8h15 dans la matinale de Europe 1 avec @dimitripavlenko  @SoMabrouk
#EuropeMatin 
#Waechter2022 https://t.co/ICAhEJrhAa",1438534229936193538,0,1,,"dimitripavlenko, SoMabrouk",False,False,"EuropeMatin, Waechter2022",,2021-09-16 16:04:21
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@lemonde_planete Merci @lemondefr  @lemonde_planete  @ArianeChemin  @RaphaelleBacque @LaurentTelo  @JCarriat @pierrebrt  @Jer_Lamothe  @BriceLaemle  @EmilieCoquard2  @DenisCosnard,1438524080991395841,0,0,lemonde_planete,"lemonde_planete, lemondefr, lemonde_planete, ArianeChemin, RaphaelleBacque, LaurentTelo, JCarriat, pierrebrt, Jer_Lamothe, BriceLaemle, EmilieCoquard2, DenisCosnard",False,False,,,2021-09-16 15:24:02
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,@Le_Figaro Merci @FigaroPolitique  @FigaroVox  @AlexDevecchio  @GTabard  @S2RVNL @jwaintraub  @abrezet,1438523233372983297,1,0,Le_Figaro,"Le_Figaro, FigaroPolitique, FigaroVox, AlexDevecchio, GTabard, S2RVNL, jwaintraub, abrezet",False,False,,,2021-09-16 15:20:39
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"RT @lemonde_planete: « Constatant le caractère utopique de rassembler les #écologistes », Antoine Waechter souhaite par sa candidature « af…",1438522513412083713,0,3,,lemonde_planete,True,False,écologistes,,2021-09-16 15:17:48
Antoine WAECHTER 2022 🌵 🌎,"Candidat à la #Presidentielle2022 .
Mouvement Ecologiste Indépendant  #MEI  🌵 🌎
https://t.co/aFZ6XpEmnl 💻
https://t.co/SfMcl88IAb 💻",138,"Mon site de campagne : 
https://t.co/XcXlcmVbTj 
4 Axes
🌵Pour une société ou l'électricité produite reste décarbonée⚡️
🌵Pour une société plus démocratique (#RIC, Septennat)
🌵Pour une France où le paysage soit un capital culturel: ↘️ éolien🎐
🌵Cour des Comptes environnementale",1438496030404734977,1,1,Waechter2022,,False,False,RIC,":cactus:, :high_voltage:, :cactus:, :cactus:, :down-right_arrow:, :wind_chime:, :cactus:",2021-09-16 13:32:34
